"","ID","Side","Body.Part","Photo","Time","Page","Meta","Shape","Temp","report.file","path","date.retrieved","temperature.in.c","Left.Side","Right.Side","Inner.Ear","Outer.Ear","Eye","Flank"
"60","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3845.jpg",2023-07-29 08:12:27,11,"","El2","32,9 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.9,0,0,0,0,0,0
"61","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3866.jpg",2023-07-29 08:20:59,12,"","El1","36,3 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.3,0,0,0,0,0,0
"62","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3830.jpg",2023-07-29 08:02:20,13,"","El1","33,2 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.2,0,0,0,0,0,0
"63","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3830.jpg",2023-07-29 08:02:20,13,"","El2","34,0 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34,0,0,0,0,0,0
"64","W18","Unknown - Please Specify","Eye","FLIR3914.jpg",2023-07-29 08:44:29,14,"W18 eyes","El1","34,2 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.2,0,0,0,0,1,0
"65","W18","Unknown - Please Specify","Eye","FLIR3914.jpg",2023-07-29 08:44:29,14,"W18 eyes","El2","34,5 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.5,0,0,0,0,1,0
"66","P21","Unknown - Please Specify","Eye","FLIR3907.jpg",2023-07-29 08:39:32,15,"P21 eyes","El1","33,4 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.4,0,0,0,0,1,0
"67","P21","Unknown - Please Specify","Eye","FLIR3907.jpg",2023-07-29 08:39:32,15,"P21 eyes","El2","32,7 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.7,0,0,0,0,1,0
"68","P25","Unknown - Please Specify","Eye","FLIR3862.jpg",2023-07-29 08:19:53,16,"P25 eyes","El1","33,0 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33,0,0,0,0,1,0
"69","P25","Unknown - Please Specify","Eye","FLIR3862.jpg",2023-07-29 08:19:53,16,"P25 eyes","El2","32,6 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.6,0,0,0,0,1,0
"70","P04","Unknown - Please Specify","Eye","FLIR3810.jpg",2023-07-29 07:54:53,17,"P04 eyes","El1","33,1 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.1,0,0,0,0,1,0
"71","P04","Unknown - Please Specify","Eye","FLIR3810.jpg",2023-07-29 07:54:53,17,"P04 eyes","El2","33,9 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.9,0,0,0,0,1,0
"72","P13","Unknown - Please Specify","Eye","FLIR3812.jpg",2023-07-29 07:55:45,18,"P13 eyes 2","El1","31,7 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.7,0,0,0,0,1,0
"73","P13","Unknown - Please Specify","Eye","FLIR3812.jpg",2023-07-29 07:55:45,18,"P13 eyes 2","El2","30,5 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.5,0,0,0,0,1,0
"74","P13","Right","Unknown - Please Specify","FLIR3813.jpg",2023-07-29 07:55:52,19,"P13 eyes and right flank","Bx1","29,7 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,1,0,0,1,1
"75","P13","Right","Unknown - Please Specify","FLIR3813.jpg",2023-07-29 07:55:52,19,"P13 eyes and right flank","El1","31,3 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.3,0,1,0,0,1,1
"76","P13","Right","Unknown - Please Specify","FLIR3813.jpg",2023-07-29 07:55:52,19,"P13 eyes and right flank","El2","31,2 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB0 inner ears/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.2,0,1,0,0,1,1
"77","G01","Left","Inner Ear","FLIR4211.jpg",2023-07-31 09:34:30,1,"G01 left inner ear","El1","37,5 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.5,1,0,1,0,0,0
"78","G01","Right","Inner Ear","FLIR4212.jpg",2023-07-31 09:34:48,2,"G01 right inner ear","El1","37,8 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.8,0,1,1,0,0,0
"79","G02","Left","Inner Ear","FLIR4214.jpg",2023-07-31 09:35:29,3,"G02 left inner ear","El1","37,2 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.2,1,0,1,0,0,0
"80","G02","Right","Inner Ear","FLIR4213.jpg",2023-07-31 09:35:15,4,"G02 right inner ear","El1","37,1 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.1,0,1,1,0,0,0
"81","G10","Left","Inner Ear","FLIR4202.jpg",2023-07-31 09:30:53,5,"G10 left inner ear","El1","37,3 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.3,1,0,1,0,0,0
"82","G10","Right","Inner Ear","FLIR4203.jpg",2023-07-31 09:31:13,6,"G10 right inner ear","El1","37,6 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.6,0,1,1,0,0,0
"83","G15","Left","Inner Ear","FLIR4209.jpg",2023-07-31 09:33:47,7,"G15 left inner ear","El1","38,7 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,38.7,1,0,1,0,0,0
"84","G15","Right","Inner Ear","FLIR4210.jpg",2023-07-31 09:33:59,8,"G15 right inner ear","El1","38,7 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,38.7,0,1,1,0,0,0
"85","G18","Left","Inner Ear","FLIR4205.jpg",2023-07-31 09:32:31,9,"G18 left inner ear","El1","36,9 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.9,1,0,1,0,0,0
"86","G18","Right","Inner Ear","FLIR4204.jpg",2023-07-31 09:32:03,10,"G18 right inner ear","El1","37,2 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.2,0,1,1,0,0,0
"87","P03","Right","Inner Ear","FLIR4206.jpg",2023-07-31 09:33:01,11,"P03 right inner ear","El1","37,9 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.9,0,1,1,0,0,0
"88","P12","Left","Inner Ear","FLIR4200.jpg",2023-07-31 09:29:25,12,"P12 left inner ear","El1","36,8 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.8,1,0,1,0,0,0
"89","P12","Right","Inner Ear","FLIR4201.jpg",2023-07-31 09:30:12,13,"P12 right inner ear","El1","36,6 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.6,0,1,1,0,0,0
"90","P21","Left","Inner Ear","FLIR4188.jpg",2023-07-31 09:02:50,14,"P21 left inner ear","El1","35,8 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.8,1,0,1,0,0,0
"91","P21","Right","Inner Ear","FLIR4187.jpg",2023-07-31 09:02:36,15,"P21 right inner ear","El1","36,1 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.1,0,1,1,0,0,0
"92","P25","Left","Inner Ear","FLIR4192.jpg",2023-07-31 09:07:06,16,"P25 left inner ear","El1","36,0 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36,1,0,1,0,0,0
"93","P25","Right","Inner Ear","FLIR4193.jpg",2023-07-31 09:07:21,17,"P25 right inner ear","El1","36,4 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.4,0,1,1,0,0,0
"94","Y02","Left","Inner Ear","FLIR4172.jpg",2023-07-31 08:40:35,18,"Y02 left inner ear","El1","36,5 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.5,1,0,1,0,0,0
"95","Y02","Right","Inner Ear","FLIR4173.jpg",2023-07-31 08:40:47,19,"Y02 right inner ear","El1","36,1 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.1,0,1,1,0,0,0
"96","Y04left","Left","Inner Ear","FLIR4199.jpg",2023-07-31 09:11:01,20,"Y04left inner ear","El1","37,1 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.1,1,0,1,0,0,0
"97","Y04","Right","Inner Ear","FLIR4198.jpg",2023-07-31 09:10:50,21,"Y04 right inner ear","El1","37,8 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.8,0,1,1,0,0,0
"98","Y08","Left","Inner Ear","FLIR4175.jpg",2023-07-31 08:45:27,22,"Y08 left inner ear","El1","35,1 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.1,1,0,1,0,0,0
"99","Y13","Left","Inner Ear","FLIR4180.jpg",2023-07-31 08:53:13,24,"Y13 left inner ear","El1","36,9 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.9,1,0,1,0,0,0
"100","Y13","Right","Inner Ear","FLIR4181.jpg",2023-07-31 08:53:27,25,"Y13 right inner ear","El1","35,8 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.8,0,1,1,0,0,0
"101","W05","Left","Inner Ear","FLIR4170.jpg",2023-07-31 08:39:52,26,"W05 left inner ear","El1","36,3 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.3,1,0,1,0,0,0
"102","W05","Right","Inner Ear","FLIR4171.jpg",2023-07-31 08:40:17,27,"W05 right inner ear","El1","37,8 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,37.8,0,1,1,0,0,0
"103","W12","Left","Inner Ear","FLIR4169.jpg",2023-07-31 08:37:22,28,"W12 left inner ear","El1","34,9 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.9,1,0,1,0,0,0
"104","W12","Right","Inner Ear","FLIR4167.jpg",2023-07-31 08:37:01,29,"W12 right inner ear","El1","34,0 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34,0,1,1,0,0,0
"105","W18","Left","Inner Ear","FLIR4186.jpg",2023-07-31 08:56:49,30,"W18 left inner ear","El1","36,3 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.3,1,0,1,0,0,0
"106","W18","Right","Inner Ear","FLIR4185.jpg",2023-07-31 08:56:38,31,"W18 right inner ear","El1","36,5 °C","FLIR photos/TB Experiment/Capture Timepoint Sampling/TB30 inner ears/31 July 2023 Inner ears Boma 2 and 3 FLIR report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.5,0,1,1,0,0,0
"107","G01","Unknown - Please Specify","Eye","FLIR4222.jpg",2023-08-01 07:58:26,1,"G01 eyes","El1","32,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.1,0,0,0,0,1,0
"108","G01","Unknown - Please Specify","Eye","FLIR4222.jpg",2023-08-01 07:58:26,1,"G01 eyes","El2","31,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.3,0,0,0,0,1,0
"109","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR4249.jpg",2023-08-01 08:12:04,2,"G02","El1","29,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.3,0,0,0,0,0,0
"110","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR4249.jpg",2023-08-01 08:12:04,2,"G02","El2","29,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.8,0,0,0,0,0,0
"111","G10","Unknown - Please Specify","Unknown - Please Specify","FLIR4250.jpg",2023-08-01 08:12:20,3,"G10","El1","28,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.3,0,0,0,0,0,0
"112","G10","Unknown - Please Specify","Unknown - Please Specify","FLIR4250.jpg",2023-08-01 08:12:20,3,"G10","El2","28,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.4,0,0,0,0,0,0
"113","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR4236.jpg",2023-08-01 08:04:36,4,"G15","El1","32,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.7,0,0,0,0,0,0
"114","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR4236.jpg",2023-08-01 08:04:36,4,"G15","El2","31,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,0,0,0,0,0,0
"115","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR4251.jpg",2023-08-01 08:12:42,5,"G18","El1","32,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.6,0,0,0,0,0,0
"116","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR4251.jpg",2023-08-01 08:12:42,5,"G18","El2","31,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,0,0,0,0,0,0
"117","P03","Unknown - Please Specify","Unknown - Please Specify","FLIR4224.jpg",2023-08-01 07:59:03,6,"P03","El1","35,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.1,0,0,0,0,0,0
"118","P03","Unknown - Please Specify","Unknown - Please Specify","FLIR4224.jpg",2023-08-01 07:59:03,6,"P03","El2","31,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.7,0,0,0,0,0,0
"119","P12","Unknown - Please Specify","Unknown - Please Specify","FLIR4253.jpg",2023-08-01 08:13:23,7,"P12","El1","31,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,0,0,0,0,0,0
"120","P12","Unknown - Please Specify","Unknown - Please Specify","FLIR4253.jpg",2023-08-01 08:13:23,7,"P12","El2","30,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.7,0,0,0,0,0,0
"121","Y02","Unknown - Please Specify","Unknown - Please Specify","FLIR4226.jpg",2023-08-01 07:59:42,8,"Y02","El1","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,0,0
"122","Y02","Unknown - Please Specify","Unknown - Please Specify","FLIR4226.jpg",2023-08-01 07:59:42,8,"Y02","El2","27,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.5,0,0,0,0,0,0
"123","Y04","Unknown - Please Specify","Unknown - Please Specify","FLIR4221.jpg",2023-08-01 07:44:32,9,"Y04","El1","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,0,0
"124","Y04","Unknown - Please Specify","Unknown - Please Specify","FLIR4221.jpg",2023-08-01 07:44:32,9,"Y04","El2","29,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/01 Aug 2023_FLIRdaily/01 Aug 2023 FLIRdaily report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.5,0,0,0,0,0,0
